job_title,experience,salary,location,job_description,tech_stack
Data Scientist - Senior Analyst,5-10 Yrs ,Not disclosed ,,"Mandatory Skills: Degree / Master s in Data Science, Mathematics, Statistics, or relate...","['Analyst', 'data science', 'GCP', 'Machine learning', 'Deployment', 'Mathematics', 'Predictive analytics', 'Statistics']"
Junior Data Scientist (FMCG/CPG Domain),2-4 Yrs ,Not disclosed ,,Work Location: Bangalore4) Junior Data Scientist (2 - 4 Years Experience) - Full-TimeRe...,"['Power BI', 'Azure', 'Time series Forecasting', 'Predictive Maintenance', 'Data Scientist', 'Tableau', 'AWS', 'Optimization']"
Data Scientist,4-9 Yrs ,Not disclosed ,,Through knowledge of machine learning operations is a must. . Must understand how to cr...,"['Python', 'Statistical modeling', 'data science', 'Coding', 'Time series analysis', 'Machine learning', 'Data processing', 'SQL']"
Data Scientist - Azure Services ML model,3-8 Yrs ,Not disclosed ,,"Preferred Qualifications: . Bachelors or Masters degree in Computer Science, Data Scien...","['Artificial Intelligence', 'Azure Machine Learning', 'Machine Learning', 'Azure Cognitive Services', 'Data Science', 'GenAI', 'Pattern Recognition', 'Opencv']"
Senior Data Scientist,6-10 Yrs ,Not disclosed ,,Where you fit We are seeking an experienced and highly skilled Senior Data Scientist wi...,"['statistical analysis', 'R', 'data mining', 'iterative development', 'Agile', 'machine learning techniques', 'data visualization tools', 'Python']"
Data Scientist,2-4 Yrs ,Not disclosed ,,Develop and deliver process mining training as required Required Education: . Required ...,"['SAP business process', 'Business Intelligence', 'Accounts Receivable', 'Tableau', 'Statistical Modelling', 'ABAP', 'FICO', 'SQL']"
Data Scientist,3-6 Yrs ,Not disclosed ,,"People with MTech, MS by Research or PhD in Computer Science / Electrical Engineering, ...","['Data Science', 'DevOps', 'NLP', 'LLM', 'Computer Vision', 'machine learning', 'Deep Learning', 'Data']"
Data Scientist,3-7 Yrs ,Not disclosed ,,. We are looking for an experienced Analytics Professional (Data Scientist) who has con...,"['customer analytics', 'Data management', 'Image processing', 'Analytical', 'Consulting', 'Machine learning', 'SCALA', 'Network planning']"
Data Scientist 1,0-2 Yrs ,Not disclosed ,,Preferred Qualifications : . Work Experience : 0-2 Years of data science experience . M...,"['Supply chain', 'Data analysis', 'Sales operations', 'Coding', 'Machine learning', 'Customer service', 'data visualization', 'Operations']"
Senior Data Scientist,5-10 Yrs ,Not disclosed ,,Should be able to implement solutions for industries e.g 3+ years of experience using a...,"['deep learning', 'Neural networks', 'Pharma', 'Analytical', 'SAAS', 'Healthcare', 'Forecasting', 'Statistics']"
Python and ML Trainer,3-8 Yrs ,Not disclosed ,,Eligibility: Graduate with minimum 3 year experience in Python/ ML Industry/ Training e...,"['Training', 'deep learning', 'Version control', 'GIT', 'MIN', 'Linux', 'Django', 'Machine learning']"
Python Data Scientist (Remote- Contract Role),4-8 Yrs ,Not disclosed ,,Required to work on Python programming languages and Data Science / Data Analysis. Writ...,"['Data Scientist', 'Python', 'Data', 'Contracts', 'Python Data', 'Remote']"
Senior Data Scientist,6-10 Yrs ,20-30 Lacs PA ,,"Utilize Python for data manipulation, analysis, and model development, demonstrating pr...","['Pyspark', 'Computervison', 'Databricks', 'SQL', 'Python', 'Machine Learning', 'Deep Learning', 'Data']"
Data Scientist,2-7 Yrs ,Not disclosed ,,Key Responsibilities: Apply Data Mining Data Analysis methods using a variet...,"['Data analysis', 'Data management', 'HTML', 'HTTP', 'Information management', 'Data mining', 'Econometrics', 'Information technology']"
Data Scientist,12-15 Yrs ,Not disclosed ,,"Undertaking data collection, preprocessing and analysis Building models to address ...","['Machine learning', 'Data collection', 'data visualization', 'Collections', 'Data', 'Machine']"
Data Scientist,3-7 Yrs ,Not disclosed ,,"Programming, Machine Learning, Artificial Intelligence, Data Science, Business Analytic...","['C++', 'Product engineering', 'NoSQL', 'Business analytics', 'Artificial Intelligence', 'MySQL', 'Machine learning', 'MongoDB']"
Data Scientist,3-5 Yrs ,Not disclosed ,,Proficiency in Python Good analytical skills Ability to work with huge datasets Unders...,"['Python', 'pandas', 'Scipy', 'NLP', 'Data visualization', 'predictive modeling', 'Data Mining', 'Numpy']"
Senior Data Scientist,4-8 Yrs ,Not disclosed ,,"In this role, you willWork on new initiatives for Machine Learning using conversational...","['Data Science', 'NLP', 'PyTorch', 'LSTM', 'GCP', 'PySpark', 'ML algorithms', 'Pandas']"
Data Scientist - I,1-3 Yrs ,Not disclosed ,,. What are we looking for - . 2+ years of experience in with Bachelors / Masters degree...,"['deep learning', 'Data analysis', 'Statistical analysis', 'data science', 'Machine learning', 'Product design', 'Predictive modeling', 'Mathematics']"
Data Scientist,3-5 Yrs ,Not disclosed ,,"As a Data Scientist, you will work as part of our Credit and Analytics Team with key...","['Operations research', 'SAS', 'Data management', 'Analytical', 'PHP', 'Econometrics', 'Operations', 'Analytics']"
Lead Data Scientist,10-15 Yrs ,Not disclosed ,,Role & responsibilities Understand and translate client requirements into Advanced Anal...,"['AWS', 'Tensorflow', 'Pytorch', 'Spotfire', 'tableau', 'Power Bi', 'GCP', 'Keras']"
Senior Data Scientist,6-11 Yrs ,Not disclosed ,,Skills . Must have English: C2 Proficient Experience in working with cloud computing r...,"['Cloud computing', 'deep learning', 'Statistical analysis', 'data science', 'GCP', 'Consulting', 'Machine learning', 'Data quality']"
Senior Data Scientist CX,4-7 Yrs ,Not disclosed ,,Explore new design or technology shifts in order to determine how they might connect wi...,"['Data analysis', 'Coding', 'Machine learning', 'Debugging', 'Data collection', 'Data mining', 'Open source', 'Analytics']"
Senior Data Scientist,3-6 Yrs ,Not disclosed ,,. 3-4 years of Job Experience in Data Science or Analytics . Masters or Bachelors degre...,"['Operations research', 'SAS', 'data science', 'Machine learning', 'SPSS', 'Open source', 'Analytics', 'SQL']"
Principal Data Scientist,10-13 Yrs ,Not disclosed ,,Lead and participate in end-to-end ML projects deployments that requirefeasibility ...,"['Supply chain', 'Automation', 'Social media', 'Machine learning', 'Information retrieval', 'Open source', 'Principal', 'Analytics']"
Principal Data Scientist,5-7 Yrs ,Not disclosed ,,"Expert Python Programmer, strong hold on SQL . Proficient in Cloud Technologies and Ser...","['Supply chain', 'TQM', 'Machine learning', 'Open source', 'Forecasting', 'Principal', 'SQL', 'Python']"
Lead Data Scientist,5-10 Yrs ,Not disclosed ,,. 3-4 years of Job Experience in Data Science or Analytics . Masters or Bachelors degre...,"['Operations research', 'SAS', 'data science', 'Machine learning', 'SPSS', 'Open source', 'Analytics', 'SQL']"
Lead Data Scientist,4-6 Yrs ,Not disclosed ,,"Expert Python Programmer, strong hold on SQL, extremely proficient with the SciPy stack...","['Computer vision', 'deep learning', 'Opencv', 'Machine learning', 'Mentor', 'Management', 'Statistics', 'SQL']"
Data Science Consultant | 2-4 Years| Bangalore or Gurgaon,2-4 Yrs ,15-25 Lacs PA ,,"Bring a strong background with proven experience in customer & marketing analytics, seg...","['Data Science', 'Predictive Modeling', 'Customer Analytics', 'Machine Learning', 'AWS', 'Python', 'Analytics', 'Modeling']"
AI Data Scientist,6-10 Yrs ,Not disclosed ,,"Bachelors/ Masters Degree in Machine Learning, Statistics, Computer Science, Physics, M...","['Machine Learning', 'Deep learning', 'Java', 'C++', 'R', 'NLP', 'AI', 'Go']"
Sr.Data Scientist,4-5 Yrs ,Not disclosed ,,". Unwavering Data Sanctity: Ensure impeccable data integrity and security, because prec...","['B2B Marketing', 'Computer science', 'Statistical analysis', 'data science', 'Equity', 'Predictive modeling', 'big data', 'Analytics']"
Data Scientist - I,3-4 Yrs ,Not disclosed ,,The AI Team at Chubb is seeking a highly skilled and experienced Deep Learning Engin...,"['Business services', 'deep learning', 'C++', 'Claims', 'Analytical', 'Machine learning', 'Data collection', 'Actuarial']"
Hiring || Data Science || Bangalore,5-10 Yrs ,8.5-17 Lacs PA ,,"5+ years of experience in machine learning, data science and / or other relevant quanti...","['Data Science', 'Natural Language Processing', 'Machine Learning', 'Deep Learning', 'Languages', 'Process', 'Science', 'Data']"
Data Scientist,6-11 Yrs ,Not disclosed ,,"Hands on experience in Machine Learning, NLP & Computer Vision. Data Driven Problem Sol...","['Data Science', 'R', 'Python', 'SQL', 'Healthcare Analytics', 'Natural Language Processing', 'Statistical Modeling', 'Neural Networks']"
Data Scientist,7-12 Yrs ,Not disclosed ,,Good scripting and programming skills in SQL and PythonData-oriented personalityTake th...,"['Machine Learning', 'Python', 'SQL', 'Natural Language Processing', 'Computer Vision', 'Deep Learning', 'Processing', 'Process']"
Data Scientist,6-11 Yrs ,8-18 Lacs PA ,,". Bachelors degree in Computer science, Technology, Engineering or related field Prefer...","['Data Science', 'Pyspark', 'Data Modeling', 'Python', 'Graph', 'Neo4J', 'sklearn', 'Graph Databases']"
Data Scientist For a US based IT startup,2-7 Yrs ,Not disclosed ,,"Education: UG: Any Graduate Engineering, Computer Science, or any degree which enforces...","['Data Science', 'Decision Tree', 'Naive Bayes', 'Knn', 'Machine Learning', 'Random Forest', 'Startup', 'Data']"
Lead Data Scientist,12-16 Yrs ,Not disclosed ,,12+ years of work experience with a Bachelors Degree or 10+ years of work experience wi...,"['predictive modelling', 'logistic', 'multiple regression', 'machine learning', 'Python', 'MS Azure', 'pyspark', 'Regression']"
Junior Data Scientist FMCG and CPG Domain,2-4 Yrs ,Not disclosed ,,"Certifications needed: AWS Certification, Microsoft Certified: Azure Data Scientist Ass...","['Azure', 'Power BI', 'Time series Forecasting', 'Predictive Maintenance', 'Tableau', 'Optimization', 'Forecasting', 'Time']"
Data Scientist,4-8 Yrs ,Not disclosed ,,"Utilize Python for data manipulation, analysis, and model development, demonstrating pr...","['Data Science', 'deep learning', 'python', 'nlp', 'predictive modeling', 'computer vision', 'pytorch', 'keras']"
Senior Data Scientist,4-9 Yrs ,Not disclosed ,,Your final recommendations out of the DS solutions will help clients optimize their adv...,"['Computer science', 'Data analysis', 'Backend', 'Bidding', 'Analytical', 'Machine learning', 'Healthcare', 'Analytics']"
Data scientist / ML engineer -- US MNC (analytics),5-10 Yrs ,20-35 Lacs PA ,,"Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...","['Python', 'Tensorflow', 'Predictive Modeling', 'Matplotlib', 'Pyspark', 'Logistic Regression', 'Natural Language Processing', 'Neural Networks']"
Data Scientist,0-4 Yrs ,Not disclosed ,,"Collaborate with other data analysts to provide development coverage, support . Desired...","['Logistic regression', 'Data analysis', 'Client servicing', 'Trend analysis', 'Data mining', 'Individual Contributor', 'SQL', 'Python']"
Product Data Scientist,0-7 Yrs ,Not disclosed ,,. We are open to all candidates from 0 to 7 years of experience,"['Economics', 'Analytical', 'Programming', 'Statistics', 'Analytics', 'Data', 'Program']"
Associate Data Scientist,0-3 Yrs ,5-7 Lacs PA ,,"As a Data Science Fresher, you will be responsible for assisting the data science team ...","['Matplotlib', 'Pandas', 'Data science', 'Python', 'Data', 'Science']"
Data Scientist,0-6 Yrs ,Not disclosed ,,A Bachelor s degree At least 1-year Deep learning experience Tensorflow / Keras / Pyt...,"['deep learning', 'Data analysis', 'GIT', 'Analytical', 'MySQL', 'Machine learning', 'data visualization', 'Data mining']"
Engineer - Data Science (DATA SCIENCE ENGINEER),0-1 Yrs ,Not disclosed ,,Hands-on coding expertise / Solid Programming Fundamentals in (at least one langua...,"['Computer vision', 'data science', 'Coding', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Data structures', 'Analytics']"
Data Scientist - Regression,5-10 Yrs ,Not disclosed ,,Provide technical assistance and cross training to other team members. . What You Will ...,"['Data analysis', 'data modeling', 'data science', 'AI', 'power bi', 'BI development', 'dashboards', 'sql']"
Manager / Sr. Data Scientist,7-12 Yrs ,Not disclosed ,,What you'll doAbility to understand BFSI business drivers.Understanding of key busines...,"['Credit Risk Modelling', 'Data Science', 'SAS', 'AI', 'Big Data', 'Stress Testing', 'Machine Learning', 'Analytics']"
Kanini Hiring For Data Scientist,6-10 Yrs ,Not disclosed ,,Job DescriptionWant to join KANINI? We are looking for someone who is intellectual and...,"['Natural Language Processing', 'Machine Learning', 'Python', 'Opencv', 'Computer Vision', 'Deep Learning', 'Processing', 'Process']"
Lead Data Scientist : Marketing and Customer analytics,8-10 Yrs ,Not disclosed ,,". Master s or Bachelor s degree in Computer Science or STEM (Science, Technology, Engin...","['Customer acquisition', 'customer analytics', 'Staffing', 'Troubleshooting', 'Open source', 'Analytics', 'Reporting tools', 'CRM']"
Data Scientist,8-13 Yrs ,18-30 Lacs PA ,,"Data Scientist (Prompt , Token , Sentiment , Lemmatize, Stem , pandas, Tagging, Topic M...","['Python', 'Natural Language Processing', 'Deep Learning', 'Ml', 'Data', 'Languages', 'Processing', 'Process']"
Data Scientist,2-7 Yrs ,12-20 Lacs PA ,,. Data Science Background- Graduation / Post Graduation in Analytic Domain Preferred ca...,"['data science', 'Machine Learning', 'Predictive Modeling', 'Logistic Regression', 'data', 'Predictive', 'Regression', 'Machine']"
